3,1
6,5
6,5
8,16
4,37
9,0
6,10
6,26
0,19
12,9
9,34
10,11
8,39
6,17
2,8
10,35
6,9
2,39
6,33
8,14
14,37
10,11
1,28
6,32
7,16
5,33
3,34
5,11
7,28
13,6
13,34
14,37
5,16
1,21
8,31
4,31
12,23
7,19
0,35
0,1
4,25
4,4
0,24
9,5
1,2
6,3
13,29
2,0
8,19
4,22
9,0
13,8
10,24
2,4
14,12
9,0
13,10
9,16
8,25
0,37
5,23
1,22
10,7
9,23
13,3
14,33
1,12
3,24
11,11
9,4
9,2
10,26
12,25
10,19
11,32
6,1
3,36
13,6
11,2
1,40
13,23
8,37
6,5
4,27
3,15
0,35
0,2
1,14
13,23
9,1
9,33
3,32
5,19
6,18
4,1
3,19
6,3
1,23
9,40
9,16
10,4
2,10
8,12
14,37
12,12
10,30
14,1
10,14
10,23
2,34
14,0
14,28
14,13
3,7
5,24
14,18
5,10
14,1
6,19
8,31
13,21
6,18
4,12
2,15
8,16
1,5
8,39
13,34
2,2
14,3
4,11
11,14
14,3
11,8
0,25
7,27
4,26
7,27
3,17
14,21
7,18
10,3
13,27
7,2
8,3
13,29
8,12
10,19
14,30
10,37
10,6
1,6
3,1
3,28
3,21
2,30
0,21
0,37
2,22
11,17
9,2
0,32
4,16
9,40
6,31
10,5
10,4
4,12
12,12
8,21
7,18
7,18
4,21
11,20
5,33
1,21
9,15
9,4
8,3
3,8
0,23
0,24
12,39
14,22
1,3
12,16
13,37
13,17
12,38
5,22
8,36
11,28
5,29
12,5
4,40
9,21
0,26
2,0
4,2
14,3
6,14
6,11
4,30
0,12
10,3
11,1
6,12
10,25
12,2
2,7
5,0
4,27
3,11
2,5
12,38
14,6
5,12
14,22
14,19
5,11
0,13
4,33
14,0
10,30
12,21
14,31
4,26
5,18
3,12
4,33
13,7
14,1
0,16
5,17
10,31
0,28
8,13
5,10
11,10
0,12
8,16
2,1
9,6
3,23
2,1
9,31
7,10
9,0
4,12
6,14
4,28
3,40
14,36
10,30
2,34
6,17
3,8
9,24
2,26
3,11
6,0
0,38
2,1
7,31
14,22
11,33
6,36
9,13
9,35
9,21
10,35
1,27
13,36
11,14
4,7
13,34
0,6
5,35
7,28
2,22
4,6
13,24
7,10
3,29
6,7
9,26
11,16
9,10
0,32
5,4
3,11
5,26
10,4
7,39
11,26
14,8
9,3
0,28
14,30
3,13
12,22
5,23
1,37
7,26
7,40
10,2
14,17
12,15
8,19
12,7
0,2
14,35
13,20
5,36
1,10
1,8
11,10
5,12
10,27
8,36
0,15
5,2
2,21
9,3
14,4
6,6
6,11
9,21
3,15
12,20
4,9
3,13
